item,des,externalid,owner,hits,units,aveunitday,cases,pallets,cube,unitpcase,dayshit,physqty,contnum,familycode,ti,hi,majgroup,mingroup,catagory,loccode,aisle,bay,level,position
"      896611","Avery Olive Green Backpack","      896611","LAD",2,1,1.000,0.083,0.003,0.028520,12,1,209.000,"","",6,4,"TBR","108","","  R"," HH"," 43"," 5"," 8"
"      896612","Avery Slate Grey Backpack","      896612","LAD",1,1,1.000,0.083,0.003,0.014260,12,1,218.000,"","",6,4,"TBR","108","","  R"," HH"," 42"," 4","11"
"      896612","Avery Slate Grey Backpack","      896612","LAD",1,2,2.000,0.167,0.007,0.012240,12,1,218.000,"","",6,4,"TBR","108","","  R"," FF"," 21"," 1"," 3"
"      896615","Avery Olive Green Laptop Sleeve","      896615","LAD",2,4,2.000,0.167,0.007,0.020180,24,2,202.000,"","",6,4,"TBR","108","","  R"," FF"," 21"," 1"," 4"
"      896616","Avery Slate Grey Laptop Sleeve","      896616","LAD",4,4,1.000,0.167,0.007,0.042830,24,4,238.000,"","",6,4,"TBR","108","","  R"," FF"," 21"," 1"," 5"
"      896616","Avery Slate Grey Laptop Sleeve","      896616","LAD",1,1,1.000,0.042,0.002,0.002470,24,1,238.000,"","",6,4,"TBR","108","","  R"," FF"," 17"," C"," 2"
"      896618","Avery Taupe Insulated Wine Bag","      896618","LAD",2,4,2.000,0.167,0.007,0.018200,24,2,103.000,"","",6,4,"TBR","108","","  R"," EE"," 43"," 4"," 1"
"      896618","Avery Taupe Insulated Wine Bag","      896618","LAD",1,2,2.000,0.083,0.003,0.006960,24,1,103.000,"","",6,4,"TBR","108","","  R"," HH"," 42"," 5","16"
"      896619","Avery Charcoal Insulated Wine Bag","      896619","LAD",6,1,0.200,0.042,0.002,0.064380,24,5,8.000,"","",6,4,"TBR","108","","  R"," EE"," 43"," 4"," 2"
"      896624","Aurora 5pc Matte Black Cocktail S","      896624","LAD",17,4,0.286,0.333,0.014,0.368050,12,14,204.000,"","",6,4,"TBR","108","","  R"," EE"," 23"," 3"," 1"
"      896624","Aurora 5pc Matte Black Cocktail S","      896624","LAD",3,1,0.333,0.083,0.003,0.032060,12,3,204.000,"","",6,4,"TBR","108","","  R"," FF"," 18"," D"," 1"
"      896625","Aurora 5pc Gold Cocktail Set","      896625","LAD",20,1,0.100,0.083,0.003,0.286920,12,10,323.000,"","",6,4,"TBR","108","","  R"," EE"," 23"," 3"," 3"
"      896626","Aurora Recipe Cocktail Shaker","      896626","LAD",20,4,0.308,0.167,0.007,0.366560,24,13,125.000,"","",6,4,"TBR","108","","  R"," EE"," 21"," 2"," 6"
"      896626","Aurora Recipe Cocktail Shaker","      896626","LAD",3,1,0.500,0.042,0.002,0.006090,24,2,125.000,"","",6,4,"TBR","108","","  R"," HH"," 44"," 3"," 6"
"      896630","QUINN 2PK MARTINI GLASS","","LAD",3,4,1.333,0.500,0.021,0.126750,8,3,114.000,"","",6,4,"","","","  R"," CC"," 27"," 2"," 1"
"      896631","QUINN 4PK RED WINE GLASS","","LAD",9,4,0.571,0.500,0.021,0.399930,8,7,309.000,"","",6,4,"","","","  R"," CC"," 27"," 2"," 2"
"      896632","QUINN 4PK WHITE WINE GLASS","","LAD",8,4,0.500,0.500,0.021,0.351290,8,8,331.000,"","",6,4,"","","","  R"," CC"," 27"," 2"," 3"
"      896633","QUINN 4PK GLASS TUMBLER","","LAD",9,4,0.571,0.500,0.021,0.304830,8,7,316.000,"","",6,4,"","","","  R"," CC"," 27"," 2"," 4"
"      896634","QUINN 4PK CHAMPAGNE GLASS","","LAD",6,4,0.800,0.500,0.021,0.257920,8,5,338.000,"","",6,4,"","","","  R"," CC"," 30"," 2"," 4"
"      896635","QUINN 4PK BEER GLASS","","LAD",6,4,0.667,0.500,0.021,0.227400,8,6,87.000,"","",6,4,"","","","  R"," CC"," 27"," 2"," 6"
"      896638","QUINN 2PK GIN GLASS","","LAD",6,4,0.667,0.500,0.021,0.277680,8,6,93.000,"","",6,4,"","","","  R"," CC"," 27"," 3"," 1"
"      896642","Quinn Whisky Set 5pc","      896642","LAD",8,2,0.250,0.500,0.021,0.212400,4,8,141.000,"","",6,4,"KD","055","","  R"," EE"," 23"," 3"," 2"
"      896663","AVERY TAUPE INSULATED DOUBLE WINE","      896663","LAD",2,1,0.500,0.042,0.002,0.006960,24,2,0.000,"","",6,4,"TBR","108","","  R"," HH"," 41"," 4","12"
"      896663","AVERY TAUPE INSULATED DOUBLE WINE","      896663","LAD",7,4,1.000,0.167,0.007,0.140480,24,4,0.000,"","",6,4,"TBR","108","","  R"," EE"," 43"," 4"," 3"
"      896664","AVERY CHARCOAL INSULATED DOUBLE W","      896664","LAD",10,4,0.667,0.167,0.007,0.153240,24,6,228.000,"","",6,4,"TBR","108","","  R"," EE"," 43"," 4"," 4"
"      896664","AVERY CHARCOAL INSULATED DOUBLE W","      896664","LAD",1,2,2.000,0.083,0.003,0.006970,24,1,228.000,"","",6,4,"TBR","108","","  R"," EE"," 23"," C"," 2"
"      896709","DRAMA QUEEN MONDAY MUG","","LAD",10,6,0.750,0.250,0.010,0.080530,24,8,364.000,"","",6,4,"","","","  R"," FF"," 16"," 1"," 1"
"      896711","DRAMA QUEEN DOGS WELCOME MUG","","LAD",13,6,0.667,0.250,0.010,0.098340,24,9,302.000,"","",6,4,"","","","  R"," FF"," 16"," 1"," 2"
"      896712","DRAMA QUEEN RUNNING LATE TRAVEL M","","LAD",8,6,1.200,0.250,0.010,0.072260,24,5,367.000,"","",6,4,"","","","  R"," FF"," 17"," 1"," 1"
"      896713","DRAMA QUEEN REFUND TRAVEL MUG","","LAD",4,6,2.000,0.250,0.010,0.020330,24,3,399.000,"","",6,4,"","","","  R"," FF"," 17"," 1"," 2"
"      896714","DRAMA QUEEN NO BAD DAYS TRAVEL MU","","LAD",5,6,1.200,0.250,0.010,0.031060,24,5,397.000,"","",6,4,"","","","  R"," FF"," 18"," 1"," 1"
"      896715","DRAMA QUEEN NAP TRAVEL MUG","","LAD",4,6,2.000,0.250,0.010,0.020330,24,3,405.000,"","",6,4,"","","","  R"," FF"," 18"," 1"," 2"
"      896717","DRAMA QUEEN ASSORTED IN SRT SHOPP","","LAD",6,24,6.000,0.125,0.005,0.178560,192,4,2208.000,"","",6,4,"","","","  R"," FF"," 32"," 4"," 4"
"      896718","DRAMA QUEEN CONTOURED POUCH","","LAD",2,6,6.000,0.125,0.005,0.007840,48,1,426.000,"","",6,4,"","","","  R"," FF"," 32"," 2"," 2"
"      896719","DRAMA QUEEN FLAWLESS POUCH","","LAD",2,6,6.000,0.125,0.005,0.007840,48,1,423.000,"","",6,4,"","","","  R"," FF"," 32"," 2"," 5"
"      896720","DRAMA QUEEN SELF LOVE POUCH","","LAD",2,6,6.000,0.125,0.005,0.007840,48,1,428.000,"","",6,4,"","","","  R"," FF"," 32"," 1"," 2"
"      896721","DRAMA QUEEN GO GIRL POUCH","","LAD",2,6,6.000,0.125,0.005,0.007840,48,1,420.000,"","",6,4,"","","","  R"," FF"," 32"," 3"," 1"
"      896738","PORTABLES BLACK CHAMPAGNE TUMBLER","","LAD",11,4,0.571,0.167,0.007,0.100640,24,7,360.000,"","",6,4,"","","","  R"," CC"," 24"," 2"," 5"
"      896739","PORTABLES RED CHAMPAGNE TUMBLER","","LAD",8,8,1.143,0.333,0.014,0.088560,24,7,400.000,"","",6,4,"","","","  R"," CC"," 24"," 3"," 1"
"      896739","PORTABLES RED CHAMPAGNE TUMBLER","","LAD",2,3,1.500,0.125,0.005,0.002230,24,2,400.000,"","",6,4,"","","","  R"," HH"," 38"," 1","11"
"      896740","PORTABLES PINK CHAMPAGNE TUMBLER","","LAD",11,4,0.571,0.167,0.007,0.119750,24,7,345.000,"","",6,4,"","","","  R"," CC"," 24"," 3"," 3"
"      896741","PORTABLES TEAL CHAMPAGNE TUMBLER","","LAD",11,4,0.500,0.167,0.007,0.119200,24,8,342.000,"","",6,4,"","","","  R"," CC"," 24"," 3"," 5"
"      896742","PORTABLES WHITE CHAMPAGNE TUMBLER","","LAD",11,4,0.571,0.167,0.007,0.109360,24,7,382.000,"","",6,4,"","","","  R"," CC"," 25"," 2"," 3"
"      896744","PORTABLES BLACK MARTINI TUMBLER","","LAD",6,8,1.600,0.333,0.014,0.122550,24,5,386.000,"","",6,4,"","","","  R"," CC"," 25"," 3"," 1"
"      896745","PORTABLES RED MARTINI TUMBLER","","LAD",5,8,2.000,0.333,0.014,0.120550,24,4,416.000,"","",6,4,"","","","  R"," CC"," 25"," 3"," 5"
"      896746","PORTABLES PINK MARTINI TUMBLER","","LAD",6,8,2.000,0.333,0.014,0.137540,24,4,376.000,"","",6,4,"","","","  R"," CC"," 25"," 3"," 6"
"      896747","PORTABLES TEAL MARTINI TUMBLER","","LAD",6,8,2.000,0.333,0.014,0.137540,24,4,384.000,"","",6,4,"","","","  R"," CC"," 26"," 2"," 1"
"      896748","PORTABLES WHITE MARTINI TUMBLER","","LAD",6,8,2.000,0.333,0.014,0.137540,24,4,384.000,"","",6,4,"","","","  R"," CC"," 26"," 2"," 2"
"      896750","PORTABLES SS BLACK WINE TUMBLER","","LAD",6,8,1.600,0.333,0.014,0.115010,24,5,374.000,"","",6,4,"","","","  R"," CC"," 26"," 2"," 3"
"      896750","PORTABLES SS BLACK WINE TUMBLER","","LAD",1,2,2.000,0.083,0.003,0.001860,24,1,374.000,"","",6,4,"","","","  R"," HH"," 38"," 1"," 3"
"      896751","PORTABLES SS RED WINE TUMBLER","","LAD",7,8,1.333,0.333,0.014,0.131440,24,6,388.000,"","",6,4,"","","","  R"," CC"," 26"," 2"," 4"
"      896752","PORTABLES SS PINK WINE TUMBLER","","LAD",9,8,1.143,0.333,0.014,0.134230,24,7,333.000,"","",6,4,"","","","  R"," CC"," 26"," 2"," 5"
"      896753","PORTABLES SS TEAL WINE TUMBLER","","LAD",11,8,1.000,0.333,0.014,0.168950,24,8,339.000,"","",6,4,"","","","  R"," CC"," 22"," 4"," 6"
"      896754","PORTABLES SS WHITE WINE TUMBLER","","LAD",7,8,1.600,0.333,0.014,0.131440,24,5,376.000,"","",6,4,"","","","  R"," CC"," 23"," 1"," 4"
"      896756","PORTABLES BLACK TRAVEL MUG","","LAD",8,8,1.143,0.333,0.014,0.116230,24,7,369.000,"","",6,4,"","","","  R"," CC"," 23"," 1"," 5"
"      896757","PORTABLES RED TRAVEL MUG","","LAD",6,8,1.600,0.333,0.014,0.099890,24,5,401.000,"","",6,4,"","","","  R"," CC"," 23"," 1"," 6"
"      896758","PORTABLES PINK TRAVEL MUG","","LAD",7,8,1.333,0.333,0.014,0.116230,24,6,381.000,"","",6,4,"","","","  R"," CC"," 23"," 3"," 1"
"      896759","PORTABLES TEAL TRAVEL MUG","","LAD",6,8,1.600,0.333,0.014,0.098960,24,5,398.000,"","",6,4,"","","","  R"," CC"," 23"," 3"," 2"
"      896760","PORTABLES WHITE TRAVEL MUG","","LAD",4,8,2.667,0.333,0.014,0.081690,24,3,394.000,"","",6,4,"","","","  R"," CC"," 23"," 3"," 3"
"      896760","PORTABLES WHITE TRAVEL MUG","","LAD",1,1,1.000,0.042,0.002,0.000930,24,1,394.000,"","",6,4,"","","","  R"," HH"," 42"," 1"," 3"
"      896761","QUINN SMALL DOUBLE WALLED GLASS 2","","LAD",4,12,4.000,0.750,0.031,0.059590,16,3,540.000,"","",6,4,"","","","  R"," CC"," 27"," 3"," 2"
"      896762","QUINN LARGE DOUBLE WALLED GLASS 2","","LAD",5,12,3.000,0.750,0.031,0.124060,16,4,620.000,"","",6,4,"","","","  R"," CC"," 27"," 3"," 3"
"      896763","LUNA MIDNIGHT SMALL 150G CANDLE","","LAD",6,6,1.000,0.500,0.021,0.022870,12,6,281.000,"","",6,4,"","","","  R"," GG"," 48"," 1"," 1"
"      896764","LUNA PEACH ORCHARD SMALL 150G CAN","","LAD",5,6,1.200,0.500,0.021,0.022100,12,5,265.000,"","",6,4,"","","","  R"," GG"," 48"," 1"," 2"
"      896765","LUNA VANILLA BEAN SMALL 150G CAND","","LAD",6,6,1.000,0.500,0.021,0.023640,12,6,281.000,"","",6,4,"","","","  R"," GG"," 48"," 1"," 3"
"      896766","LUNA WINTER SPICE SMALL 150G CAND","","LAD",6,6,1.000,0.500,0.021,0.022870,12,6,288.000,"","",6,4,"","","","  R"," GG"," 48"," 1"," 4"
"      896767","LUNA SALTED CARAMEL SMALL 150G CA","","LAD",6,6,1.000,0.500,0.021,0.022870,12,6,282.000,"","",6,4,"","","","  R"," GG"," 48"," 1"," 5"
"      896768","LUNA COCONUT AND LIME SMALL 150G","","LAD",5,6,1.200,0.500,0.021,0.022100,12,5,289.000,"","",6,4,"","","","  R"," GG"," 48"," 1"," 6"
"      896769","LUNA MIDNIGHT LARGE 290G CANDLE","","LAD",8,4,0.800,0.333,0.014,0.044120,12,5,139.000,"","",6,4,"","","","  R"," GG"," 48"," 2"," 1"
"      896770","LUNA PEACH ORCHARD LARGE 290G CAN","","LAD",7,4,0.800,0.333,0.014,0.045710,12,5,168.000,"","",6,4,"","","","  R"," GG"," 48"," 2"," 2"
"      896771","LUNA VANILLA BEAN LARGE 290G CAND","","LAD",8,1,0.143,0.083,0.003,0.041660,12,7,154.000,"","",6,4,"","","","  R"," GG"," 48"," 2"," 3"
"      896772","LUNA WINTER SPICE LARGE 290G CAND","","LAD",9,4,0.667,0.333,0.014,0.049420,12,6,137.000,"","",6,4,"","","","  R"," GG"," 48"," 2"," 4"
"      896773","LUNA SALTED CARAMEL LARGE 290G CA","","LAD",7,4,1.000,0.333,0.014,0.040420,12,4,163.000,"","",6,4,"","","","  R"," GG"," 48"," 2"," 5"
"      896774","LUNA COCONUT AND LIME LARGE 290G","","LAD",5,4,1.000,0.333,0.014,0.032650,12,4,187.000,"","",6,4,"","","","  R"," GG"," 48"," 2"," 6"
"      896775","LUNA MIDNIGHT SMALL 120ML DIFFUSE","","LAD",6,4,0.667,0.333,0.014,0.039660,12,6,339.000,"","",6,4,"","","","  R"," GG"," 48"," 2"," 7"
"      896776","LUNA PEACH ORCHARD SMALL 120ML DI","","LAD",7,4,0.667,0.333,0.014,0.041470,12,6,352.000,"","",6,4,"","","","  R"," GG"," 48"," 3"," 1"
"      896777","LUNA VANILLA BEAN SMALL 120ML DIF","","LAD",5,4,0.800,0.333,0.014,0.045050,12,5,344.000,"","",6,4,"","","","  R"," GG"," 48"," 3"," 2"
"      896777","LUNA VANILLA BEAN SMALL 120ML DIF","","LAD",3,1,0.333,0.083,0.003,0.005430,12,3,344.000,"","",6,4,"","","","  R"," HH"," 39"," 1"," 8"
"      896778","LUNA WINTER SPICE SMALL 120ML DIF","","LAD",6,4,0.800,0.333,0.014,0.039660,12,5,361.000,"","",6,4,"","","","  R"," GG"," 48"," 3"," 3"
"      896779","LUNA SALTED CARAMEL SMALL 120ML D","","LAD",5,4,0.800,0.333,0.014,0.045050,12,5,379.000,"","",6,4,"","","","  R"," GG"," 48"," 3"," 4"
"      896780","LUNA COCONUT AND LIME SMALL 120ML","","LAD",4,4,1.000,0.333,0.014,0.028840,12,4,370.000,"","",6,4,"","","","  R"," GG"," 48"," 3"," 5"
"      896781","LUNA MIDNIGHT LARGE 200ML DIFFUSE","","LAD",7,1,0.167,0.083,0.003,0.071100,12,6,465.000,"","",6,4,"","","","  R"," GG"," 48"," 3"," 6"
"      896782","LUNA PEACH ORCHARD LARGE 200ML DI","","LAD",7,4,0.800,0.333,0.014,0.071100,12,5,486.000,"","",6,4,"","","","  R"," GG"," 48"," 4"," 1"
"      896783","LUNA VANILLA BEAN LARGE 200ML DIF","","LAD",6,4,0.800,0.333,0.014,0.068400,12,5,479.000,"","",6,4,"","","","  R"," GG"," 48"," 4"," 2"
"      896784","LUNA WINTER SPICE LARGE 200ML DIF","","LAD",6,4,1.000,0.333,0.014,0.068400,12,4,475.000,"","",6,4,"","","","  R"," GG"," 48"," 4"," 3"
"      896785","LUNA SALTED CARAMEL LARGE 200ML D","","LAD",6,4,1.000,0.333,0.014,0.068400,12,4,491.000,"","",6,4,"","","","  R"," GG"," 48"," 4"," 4"
"      896786","LUNA COCONUT AND LIME LARGE 200ML","","LAD",7,4,0.800,0.333,0.014,0.071100,12,5,486.000,"","",6,4,"","","","  R"," GG"," 48"," 4"," 5"
"      896787","LUNA MIDNIGHT GIFT SET","","LAD",7,1,0.143,0.083,0.003,0.057490,12,7,147.000,"","",6,4,"","","","  R"," GG"," 46"," 1"," 1"
"      896788","LUNA PEACH ORCHARD GIFT SET","","LAD",11,3,0.333,0.250,0.010,0.109440,12,9,64.000,"","",6,4,"","","","  R"," GG"," 46"," 1"," 2"
"      896789","LUNA VANILLA BEAN GIFT SET","","LAD",9,3,0.375,0.250,0.010,0.103900,12,8,120.000,"","",6,4,"","","","  R"," GG"," 46"," 1"," 3"
"      896790","LUNA WINTER SPICE GIFT SET","","LAD",12,3,0.333,0.250,0.010,0.127450,12,9,140.000,"","",6,4,"","","","  R"," GG"," 46"," 1"," 4"
"      896791","LUNA SALTED CARAMEL GIFT SET","","LAD",7,3,0.429,0.250,0.010,0.083120,12,7,189.000,"","",6,4,"","","","  R"," GG"," 46"," 2"," 1"
"      896792","LUNA COCONUT AND LIME GIFT SET","","LAD",5,3,0.600,0.250,0.010,0.062340,12,5,164.000,"","",6,4,"","","","  R"," GG"," 46"," 2"," 2"
"      896800","EZRA PINK 2PK WINE GLASS","","LAD",10,4,0.500,0.333,0.014,0.247050,12,8,5.000,"","",6,4,"","","","  R"," CC"," 27"," 3"," 5"
"      896800","EZRA PINK 2PK WINE GLASS","","LAD",3,2,1.000,0.167,0.007,0.058790,12,2,5.000,"","",6,4,"","","","  R"," EE"," 28"," D"," 1"
"      896801","EZRA IVY 2PK WINE GLASS","","LAD",10,4,0.500,0.333,0.014,0.272940,12,8,181.000,"","",6,4,"","","","  R"," CC"," 27"," 3"," 6"
"      896801","EZRA IVY 2PK WINE GLASS","","LAD",1,2,2.000,0.167,0.007,0.002330,12,1,181.000,"","",6,4,"","","","  R"," EE"," 40"," B"," 2"
"      896801","EZRA IVY 2PK WINE GLASS","","LAD",1,3,3.000,0.250,0.010,0.003500,12,1,181.000,"","",6,4,"","","","  R"," HH"," 43"," 1"," 7"
"      896802","EZRA CLEAR 2PK WINE GLASS","","LAD",7,4,0.667,0.333,0.014,0.216490,12,6,209.000,"","",6,4,"","","","  R"," CC"," 28"," 2"," 2"
"      896802","EZRA CLEAR 2PK WINE GLASS","","LAD",2,1,0.500,0.083,0.003,0.003500,12,2,209.000,"","",6,4,"","","","  R"," EE"," 45"," C"," 2"
"      896803","EZRA PINK 2PK CHAMPAGNE GLASS","","LAD",9,4,0.667,0.333,0.014,0.170520,12,6,13.000,"","",6,4,"","","","  R"," CC"," 28"," 2"," 5"
"      896803","EZRA PINK 2PK CHAMPAGNE GLASS","","LAD",2,1,0.500,0.083,0.003,0.001620,12,2,13.000,"","",6,4,"","","","  R"," EE"," 42"," B"," 2"
"      896803","EZRA PINK 2PK CHAMPAGNE GLASS","","LAD",3,1,0.333,0.083,0.003,0.003240,12,3,13.000,"","",6,4,"","","","  R"," HH"," 47"," 4","21"
"      896804","EZRA IVY 2PK CHAMPAGNE GLASS","","LAD",7,4,0.667,0.333,0.014,0.129520,12,6,241.000,"","",6,4,"","","","  R"," CC"," 28"," 2"," 6"
"      896804","EZRA IVY 2PK CHAMPAGNE GLASS","","LAD",1,2,2.000,0.167,0.007,0.001620,12,1,241.000,"","",6,4,"","","","  R"," EE"," 24"," C"," 1"
"      896805","EZRA CLEAR 2PK CHAMPAGNE GLASS","","LAD",8,4,0.571,0.333,0.014,0.209100,12,7,266.000,"","",6,4,"","","","  R"," CC"," 29"," 2"," 1"
"      896805","EZRA CLEAR 2PK CHAMPAGNE GLASS","","LAD",1,2,2.000,0.167,0.007,0.001620,12,1,266.000,"","",6,4,"","","","  R"," EE"," 30"," D"," 1"
"      896806","FROMAGERIE RECTANGLE SERVING SET","","LAD",8,2,0.400,0.333,0.014,0.073080,6,5,36.000,"","",6,4,"","","","  R"," CC"," 23"," 1"," 1"
"      896807","FROMAGERIE SPINNING SERVING SET","","LAD",11,2,0.286,0.333,0.014,0.129480,6,7,98.000,"","",6,4,"","","","  R"," CC"," 23"," 1"," 2"
"      896808","FROMAGERIE SQUARE SERVING SET","","LAD",13,2,0.200,0.500,0.021,0.149240,4,10,62.000,"","",6,4,"","","","  R"," CC"," 23"," 1"," 3"
"      896809","FROMAGERIE CHEESE AND WINE SET","","LAD",6,3,0.600,0.250,0.010,0.061180,12,5,399.000,"","",6,4,"","","","  R"," DD"," 33"," 3"," 4"
"      896810","FROMAGERIE PIZZA SET 2PC","","LAD",13,3,0.429,0.250,0.010,0.191920,12,7,68.000,"","",6,4,"","","","  R"," DD"," 33"," 3"," 5"
"      896811","FROMAGERIE PIZZA KNIVES 2PC","","LAD",13,6,0.750,0.250,0.010,0.100240,24,8,88.000,"","",6,4,"","","","  R"," DD"," 34"," 2"," 3"
"      896812","FROMAGERIE COLLAPSIBLE PICNIC TAB","","LAD",13,2,0.400,0.333,0.014,0.151040,6,5,3.000,"","",6,4,"","","","  R"," DD"," 34"," 3"," 6"
"      896813","FROMAGERIE GOLD 3PCE CHEESE KNIFE","","LAD",12,4,0.667,0.167,0.007,0.078080,24,6,113.000,"","",6,4,"","","","  R"," DD"," 34"," 4"," 1"
"      896813","FROMAGERIE GOLD 3PCE CHEESE KNIFE","","LAD",10,4,0.571,0.167,0.007,0.048050,24,7,113.000,"","",6,4,"","","","  R"," CC"," 43"," 3"," 5"
"      896814","FROMAGERIE MATTE BLACK 3PCE CHEES","","LAD",9,4,1.000,0.167,0.007,0.039060,24,4,89.000,"","",6,4,"","","","  R"," DD"," 34"," 4"," 2"
"      896814","FROMAGERIE MATTE BLACK 3PCE CHEES","","LAD",6,4,1.000,0.167,0.007,0.026040,24,4,89.000,"","",6,4,"","","","  R"," CC"," 43"," 2"," 4"
"      896815","FROMAGERIE GOLD SPREADER KNIFE 3P","","LAD",5,12,3.000,0.500,0.021,0.017920,24,4,7.000,"","",6,4,"","","","  R"," DD"," 34"," 4"," 3"
"      896815","FROMAGERIE GOLD SPREADER KNIFE 3P","","LAD",1,1,1.000,0.042,0.002,0.000560,24,1,7.000,"","",6,4,"","","","  R"," QQ"," 21"," A"," 1"
"      896815","FROMAGERIE GOLD SPREADER KNIFE 3P","","LAD",1,1,1.000,0.042,0.002,0.000560,24,1,7.000,"","",6,4,"","","","  R"," CC"," 43"," 3"," 6"
"      896815","FROMAGERIE GOLD SPREADER KNIFE 3P","","LAD",1,23,23.000,0.958,0.040,0.012880,24,1,7.000,"","",6,4,"","","","  R"," QQ"," 21"," A"," 2"
"      896816","FROMAGERIE MATTE BLACK SPREADER K","","LAD",3,4,1.333,0.167,0.007,0.008960,24,3,223.000,"","",6,4,"","","","  R"," DD"," 34"," 4"," 4"
"      896816","FROMAGERIE MATTE BLACK SPREADER K","","LAD",3,4,1.333,0.167,0.007,0.005040,24,3,223.000,"","",6,4,"","","","  R"," CC"," 43"," 2"," 5"
"      896817","FROMAGERIE CHEESE MARKER SET","","LAD",3,4,2.000,0.167,0.007,0.021690,24,2,502.000,"","",6,4,"","","","  R"," DD"," 34"," 4"," 5"
"      896817","FROMAGERIE CHEESE MARKER SET","","LAD",1,2,2.000,0.083,0.003,0.002170,24,1,502.000,"","",6,4,"","","","  R"," CC"," 43"," 2"," 6"
"      896824","QUINN MEDIUM DOUBLE WALLED GLASS","","LAD",6,12,2.400,0.750,0.031,0.092910,16,5,642.000,"","",6,4,"","","","  R"," CC"," 27"," 3"," 4"
"      896824","QUINN MEDIUM DOUBLE WALLED GLASS","","LAD",1,2,2.000,0.125,0.005,0.000930,16,1,642.000,"","",6,4,"","","","  R"," EE"," 36"," C"," 2"
"      960092","Floral Garden Green 45x45cm Pedes","960092","LAD",96,1,0.091,0.050,0.002,0.495300,20,11,715.000,"0","",5,5,"HP","033","","  R"," BB"," 32"," 2"," 5"
"      960093","Floral Garden Green 45x75cm Bathm","960093","HP",87,3,0.273,0.200,0.008,0.828880,15,11,858.000,"0","",5,5,"HP","033","","  R"," BB"," 28"," 2"," 6"
"      960102","Floral Garden Pink 45x45cm Pedest","960102","LAD",72,2,0.200,0.100,0.004,0.374400,20,10,635.000,"0","",5,5,"HP","033","","  R"," BB"," 32"," 2"," 1"
"      960103","Floral Garden Pink 45x75cm Bathma","960103","HP",94,1,0.091,0.067,0.003,0.898510,15,11,939.000,"0","",5,5,"HP","033","","  R"," BB"," 26"," 3"," 2"
"      979177","Ornate 150x225cm Tablecloth","      979177","LAD",1,2,2.000,0.167,0.007,0.005880,12,1,42.000,"","",5,5,"HP","032","","  R"," DD"," 23"," 2"," 2"
"      979179","Ornate 150x300cm Tablecloth","      979179","LAD",1,1,1.000,0.083,0.003,0.002740,12,1,249.000,"","",5,5,"HP","032","","  R"," HH"," 40"," 1"," 4"
"      990003","Buzz Off Food Cover Red","990003","LAD",1,12,12.000,0.500,0.020,0.019070,24,1,324.000,"","",5,5,"HP","031","","  R"," FF"," 44"," 1"," 1"
"      990030","Buzz Off Food Cover Charcoal","990030","LAD",1,12,12.000,0.500,0.020,0.003360,24,1,643.000,"","",5,5,"HP","031","","  R"," EE"," 30"," 1"," 3"
"     820106T","Urbane Driftwood+Clover 65ml Diff","     820106T","LAD",1,1,1.000,0.042,0.001,0.001420,24,1,8.000,"","",8,6,"CAS","082","","  R"," GG"," 28"," 4"," 1"
"     896793T","LUNA MIDNIGHT 50ML DIFFUSER TESTE","","LAD",6,1,0.167,0.083,0.003,0.002260,12,6,1.000,"","",6,4,"","","","  R"," GG"," 46"," 2"," 3"
