ITEMID],[ITEMBARCODE],[QTY],[InnerBarcode],[InnerQty],[OuterBarcode],[OuterQty],[PalletBarcode],[PalletQty],[BCItemType],[BCInnerType],[BCOuterType],[BCPalletType],[InnerPfx],[OuterPfx],[PalletPfx],[MODIFIEDBY],[MODIFIEDDATETIME],[InnerModBy],[InnerModDT],[OuterModBy],[OuterModDT],[PalletModBy],[PalletModDT],[UnitTypItm],[UnitTypInnr],[UnitTypOutr],[UnitTypPllt],[ItemIDTyp],[ItemBCCfg],[InnerBCConfig],[OuterBCConfig],[PalletBCConfig],[DataAreaID],[ItemHeight],[ItemWidth],[ItemDepth],[ItemWeight],[InnerHeight],[InnerWidth],[InnerDepth],[InnerWeight],[OuterHeight],[OuterWidth],[OuterDepth],[OuterWeight],[PalletHeight],[PalletWidth],[PalletDepth],[PalletWeight],[InnerWMSQty],[OuterWMSQty],[PalletWMSQty],[INVENTDIMID],[Status]
33322,9314689888646,1.000000000000,19314689888643,12.000000000000,29314689888640,72.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,160,180,176,140,320,180,2120,400,360,390,13900,0,0,0,0,12.000000000000,72.000000000000,1.000000000000,AllBlank,Seasonal
33323/02,9314689888653,1.000000000000,19314689888650,12.000000000000,29314689888657,72.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-06-16 22:57:15.000,SY,2020-06-16 22:57:16.000,SY,2020-06-16 22:57:16.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,8,370,250,190,16,360,450,720,300,365,575,12800,0,0,0,0,12.000000000000,72.000000000000,1.000000000000,AllBlank,DeadSeason
33332,9314689889490,1.000000000000,19314689889497,12.000000000000,29314689889494,72.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,160,350,155,130,160,350,1900,320,380,520,12500,0,0,0,0,12.000000000000,72.000000000000,1.000000000000,AllBlank,Seasonal
33333/02,9314689889506,1.000000000000,19314689889503,12.000000000000,29314689889500,72.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,160,350,155,130,160,350,1900,320,380,520,12500,0,0,0,0,12.000000000000,72.000000000000,1.000000000000,AllBlank,Seasonal
33334/02,9314689889513,1.000000000000,19314689889510,12.000000000000,29314689889517,72.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,160,350,155,130,160,350,1900,320,380,520,12500,0,0,0,0,12.000000000000,72.000000000000,1.000000000000,AllBlank,Seasonal
33335,9314689891028,1.000000000000,19314689891025,12.000000000000,29314689891022,72.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-10 05:32:55.000,SY,2020-09-10 05:32:55.000,SY,2020-09-10 05:32:55.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,160,235,175,100,350,235,2100,340,350,510,13800,0,0,0,0,12.000000000000,72.000000000000,1.000000000000,AllBlank,Seasonal
33335/02,9314689891035,1.000000000000,19314689891032,0.000000000000,29314689891039,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-13 09:50:34.000,SY,2020-05-13 09:50:34.000,SY,2020-05-13 09:50:34.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
33336,9314689891042,1.000000000000,19314689891049,12.000000000000,29314689891046,72.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-10 05:32:55.000,SY,2020-09-10 05:32:55.000,SY,2020-09-10 05:32:55.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,160,235,175,100,350,235,2100,340,350,510,13800,0,0,0,0,12.000000000000,72.000000000000,1.000000000000,AllBlank,Seasonal
33336/02,9314689891059,1.000000000000,19314689891056,0.000000000000,29314689891053,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-13 09:51:13.000,SY,2020-05-13 09:51:13.000,SY,2020-05-13 09:51:13.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
33341,9314689891462,1.000000000000,19314689891469,12.000000000000,29314689891466,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,210,410,287,90,420,410,3445,350,450,450,14800,0,0,0,0,12.000000000000,48.000000000000,1.000000000000,AllBlank,DeadSeason
33341/02,9314689891479,1.000000000000,19314689891476,12.000000000000,29314689891473,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,210,410,287,90,420,410,3445,350,450,450,14800,0,0,0,0,12.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
33342,9314689891486,1.000000000000,19314689891483,12.000000000000,29314689891480,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,25,360,360,233,120,360,360,2800,440,360,390,12300,0,0,0,0,12.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
33343/02,9314689891493,1.000000000000,19314689891490,0.000000000000,29314689891497,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-13 10:46:00.000,SY,2020-05-13 10:46:00.000,SY,2020-05-13 10:46:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
33344/02,9314689891509,1.000000000000,19314689891506,0.000000000000,29314689891503,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-13 10:46:47.000,SY,2020-05-13 10:46:47.000,SY,2020-05-13 10:46:47.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
33345/02,9314689891516,1.000000000000,19314689891513,0.000000000000,29314689891510,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-13 10:53:45.000,SY,2020-05-13 10:53:45.000,SY,2020-05-13 10:53:45.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
33346/02,9314689891523,1.000000000000,19314689891520,0.000000000000,29314689891527,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-13 10:54:27.000,SY,2020-05-13 10:54:27.000,SY,2020-05-13 10:54:27.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
33354/04,9314689896894,1.000000000000,19314689896891,6.000000000000,29314689896898,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-07-02 01:01:50.000,SY,2020-07-02 01:01:50.000,SY,2020-07-02 01:01:51.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,25,215,275,293,135,215,275,1780,320,470,600,15300,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
33372/04,9314689898713,1.000000000000,19314689898710,6.000000000000,29314689898717,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-06-24 02:23:14.000,SY,2020-06-24 02:23:15.000,SY,2020-06-24 02:23:16.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,20,150,270,177,120,150,270,1065,280,340,580,9600,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
33373/05,9314689900829,1.000000000000,19314689900826,12.000000000000,29314689900823,36.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-08-20 05:18:03.000,SY,2020-09-14 02:54:30.000,SY,2020-09-14 02:52:32.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.000000000000,36.000000000000,1.000000000000,AllBlank,Seasonal
33374/05,9314689900836,1.000000000000,19314689900833,12.000000000000,29314689900830,36.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-08-20 05:18:35.000,SY,2020-09-14 02:54:30.000,SY,2020-09-14 02:52:32.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.000000000000,36.000000000000,1.000000000000,AllBlank,Seasonal
33375/05,9314689900843,1.000000000000,19314689900840,12.000000000000,29314689900847,36.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-08-20 05:19:02.000,SY,2020-09-14 02:54:30.000,SY,2020-09-14 02:52:32.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.000000000000,36.000000000000,1.000000000000,AllBlank,Seasonal
33376/05,9314689900850,1.000000000000,19314689900857,12.000000000000,29314689900854,36.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-08-20 05:19:41.000,SY,2020-09-14 02:54:30.000,SY,2020-09-14 02:52:32.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.000000000000,36.000000000000,1.000000000000,AllBlank,Seasonal
33377/05,9314689900867,1.000000000000,19314689900864,12.000000000000,29314689900861,36.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-08-20 05:20:05.000,SY,2020-09-14 02:54:30.000,SY,2020-09-14 02:52:32.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.000000000000,36.000000000000,1.000000000000,AllBlank,Seasonal
33378/05,9314689900874,1.000000000000,19314689900871,12.000000000000,29314689900878,36.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-08-20 05:21:05.000,SY,2020-09-14 02:54:30.000,SY,2020-09-14 02:52:32.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.000000000000,36.000000000000,1.000000000000,AllBlank,Seasonal
40245,9314689857789,1.000000000000,19314689857786,6.000000000000,29314689857783,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:15.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,210,210,100,60,210,210,600,320,440,440,15000,0,0,0,0,6.000000000000,96.000000000000,1.000000000000,AllBlank,DeadSeason
40245/02,9314689861168,1.000000000000,19314689861165,6.000000000000,29314689861162,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:15.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,210,210,100,60,210,210,600,320,440,440,15000,0,0,0,0,6.000000000000,96.000000000000,1.000000000000,AllBlank,DeadSeason
40246,9314689857796,1.000000000000,19314689857793,6.000000000000,29314689857790,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:15.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,20,170,370,200,120,170,370,1000,390,410,660,16500,0,0,0,0,6.000000000000,96.000000000000,1.000000000000,AllBlank,DeadSeason
40246/02,9314689861175,1.000000000000,19314689861172,6.000000000000,29314689861179,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:15.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,20,170,370,200,120,170,370,1000,390,410,660,16500,0,0,0,0,6.000000000000,96.000000000000,1.000000000000,AllBlank,DeadSeason
40247,9314689857802,1.000000000000,19314689857809,6.000000000000,29314689857806,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:15.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,25,220,450,250,150,220,450,1580,240,460,600,10500,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,DeadSeason
40247/02,9314689861182,1.000000000000,19314689861189,6.000000000000,29314689861186,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:15.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,25,220,450,250,150,220,450,1580,240,460,600,10500,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,DeadSeason
40248,9314689857819,1.000000000000,19314689857816,4.000000000000,29314689857813,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:15.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,5,240,350,120,18,240,350,480,260,390,390,5700,0,0,0,0,4.000000000000,48.000000000000,1.000000000000,AllBlank,DeadSeason
40248/02,9314689861199,1.000000000000,19314689861196,4.000000000000,29314689861193,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:14.000,SY,2019-04-16 08:49:15.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,5,240,350,120,18,240,350,480,260,390,390,5700,0,0,0,0,4.000000000000,48.000000000000,1.000000000000,AllBlank,DeadSeason
40249,9314689857826,1.000000000000,19314689857823,6.000000000000,29314689857820,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-08-28 00:30:18.000,Admin,2019-08-28 00:30:18.000,Admin,2019-08-28 00:30:18.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,200,400,160,50,200,400,960,270,370,570,11100,0,0,0,0,6.000000000000,60.000000000000,1.000000000000,AllBlank,DeadSeason
40249/04,9314689864787,1.000000000000,19314689864784,6.000000000000,29314689864781,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-09-02 03:10:02.000,SY,2019-09-02 03:13:20.000,Admin,2019-11-04 00:46:05.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,200,400,160,50,200,400,960,270,370,570,10500,0,0,0,0,6.000000000000,60.000000000000,1.000000000000,AllBlank,Seasonal
40250/02,9314689685061,1.000000000000,19314689685068,6.000000000000,29314689685065,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-01-10 03:03:47.000,Admin,2020-01-10 03:03:47.000,Admin,2020-01-10 03:03:47.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,210,210,100,60,210,210,600,320,440,440,15000,0,0,0,0,6.000000000000,96.000000000000,1.000000000000,AllBlank,Active
40251/02M,9314689814980,1.000000000000,19314689814987,6.000000000000,29314689814984,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-06-07 06:13:26.000,SY,2017-06-07 06:13:26.000,SY,2017-06-07 06:13:26.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,20,170,370,200,120,170,370,1000,390,410,660,16500,0,0,0,0,6.000000000000,96.000000000000,1.000000000000,AllBlank,Active
40252/02,9314689685078,1.000000000000,19314689685075,6.000000000000,29314689685072,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-01-10 03:03:47.000,Admin,2020-01-10 03:03:47.000,Admin,2020-01-10 03:03:47.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,25,220,450,260,150,220,450,1580,240,460,600,10500,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Active
40252/02M,9314689814997,1.000000000000,19314689814994,6.000000000000,29314689814991,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-06-07 06:13:27.000,SY,2017-06-07 06:13:27.000,SY,2017-06-07 06:13:27.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,26,200,385,265,160,200,385,1610,500,400,400,15000,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Active
40254,9314689504997,1.000000000000,19314689504994,6.000000000000,29314689504991,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-01-10 03:03:47.000,Admin,2020-01-10 03:03:47.000,Admin,2020-01-10 03:03:47.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,25,215,230,141,120,230,480,1700,200,500,700,11900,0,0,0,0,6.000000000000,60.000000000000,1.000000000000,AllBlank,Active
40254/02,9314689824781,1.000000000000,19314689824788,6.000000000000,29314689824785,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2018-02-15 04:12:17.000,SY,2018-02-15 04:12:17.000,Admin,2019-11-04 00:46:05.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,200,400,160,50,200,400,960,270,370,570,11100,0,0,0,0,6.000000000000,60.000000000000,1.000000000000,AllBlank,Seasonal
40254/04,9314689771917,1.000000000000,19314689771914,6.000000000000,29314689771911,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-01-09 00:06:50.000,Admin,2020-01-09 00:06:50.000,Admin,2020-01-09 00:06:50.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,25,215,230,141,150,215,230,866,200,500,700,11900,0,0,0,0,6.000000000000,60.000000000000,1.000000000000,AllBlank,Active
40259/02,9314689825993,1.000000000000,19314689825990,6.000000000000,29314689825997,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-03-23 03:10:23.000,Admin,2018-03-23 03:10:23.000,Admin,2019-08-28 00:30:17.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,200,400,160,50,200,400,960,270,370,570,11100,0,0,0,0,6.000000000000,60.000000000000,1.000000000000,AllBlank,Seasonal
40259/04,9314689771924,1.000000000000,19314689771921,6.000000000000,29314689771928,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-08-28 00:30:17.000,Admin,2019-08-28 00:30:17.000,Admin,2019-08-28 00:30:17.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,200,400,152,150,215,230,866,270,370,570,10200,0,0,0,0,6.000000000000,60.000000000000,1.000000000000,AllBlank,Active
40260/02,9314689685122,1.000000000000,19314689685129,6.000000000000,29314689685126,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-01-23 23:00:38.000,Admin,2013-05-14 00:59:33.000,Admin,2017-01-23 23:00:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,210,210,100,75,210,210,600,300,430,430,9600,0,0,0,0,6.000000000000,96.000000000000,1.000000000000,AllBlank,Active
40261/02,9314689685139,1.000000000000,19314689685136,6.000000000000,29314689685133,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-07-30 00:03:49.000,Admin,2018-07-30 00:03:49.000,Admin,2018-07-30 00:03:49.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,20,170,370,166,120,170,370,1000,390,420,660,9400,0,0,0,0,6.000000000000,96.000000000000,1.000000000000,AllBlank,Active
40262/02,9314689685146,1.000000000000,19314689685143,6.000000000000,29314689685140,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,wise_,2012-12-10 01:19:00.000,Admin,2016-04-03 19:35:53.000,Admin,2018-10-02 20:53:50.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,210,420,250,130,210,420,1400,320,400,600,14500,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Active
40262/02M,9314689815017,1.000000000000,19314689815014,6.000000000000,29314689815011,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-06-07 06:13:29.000,SY,2017-06-07 06:13:29.000,SY,2017-06-07 06:13:29.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,210,420,250,130,210,420,1400,500,380,440,14860,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Active
40263,9314689505086,1.000000000000,19314689505083,4.000000000000,29314689505080,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2011-11-22 07:36:21.000,SY,2017-02-14 00:43:41.000,SY,2017-02-14 00:43:41.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,20,195,310,200,70,195,310,480,340,360,620,19000,0,0,0,0,4.000000000000,48.000000000000,1.000000000000,AllBlank,DeadSeason
40263/02,9314689685153,1.000000000000,19314689685150,4.000000000000,29314689685157,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-06-30 23:21:00.000,Admin,2019-06-30 23:21:00.000,Admin,2019-06-30 23:21:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,19,240,350,240,75,240,350,990,160,390,970,13320,0,0,0,0,4.000000000000,48.000000000000,1.000000000000,AllBlank,Active
40264,9314689505093,1.000000000000,19314689505090,6.000000000000,29314689505097,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-03-31 23:53:05.000,Admin,2020-03-31 23:53:05.000,Admin,2020-03-31 23:53:05.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,50,210,260,141,165,220,435,1700,200,500,700,11900,0,0,0,0,6.000000000000,60.000000000000,1.000000000000,AllBlank,Dead
40264/04,9314689771931,1.000000000000,19314689771938,6.000000000000,29314689771935,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-11-04 00:46:05.000,Admin,2019-11-04 00:46:05.000,Admin,2019-11-04 00:46:05.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,50,210,260,141,150,215,230,866,200,500,700,11900,0,0,0,0,6.000000000000,60.000000000000,1.000000000000,AllBlank,Active
40269/04,9314689771948,1.000000000000,19314689771945,6.000000000000,29314689771942,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-12-06 21:06:44.000,Admin,2018-12-06 21:06:44.000,Admin,2018-12-06 21:06:44.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,25,230,225,135,150,215,230,866,210,510,700,12000,0,0,0,0,6.000000000000,60.000000000000,1.000000000000,AllBlank,Active
40273,9314689505185,1.000000000000,19314689785577,6.000000000000,29314689785574,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-02-14 00:43:40.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,200,420,283,160,200,420,1700,510,400,450,14210,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
40274,9314689505192,1.000000000000,19314689785584,4.000000000000,29314689785581,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-02-14 00:43:40.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,8,365,280,262,75,365,280,1000,240,370,590,12580,0,0,0,0,4.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
40276,9314689823500,1.000000000000,19314689823507,6.000000000000,29314689823504,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-01-11 00:10:29.000,Admin,2018-01-11 00:10:29.000,Admin,2018-01-11 00:10:29.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,20,210,210,100,90,220,220,550,320,440,440,9300,0,0,0,0,6.000000000000,96.000000000000,1.000000000000,AllBlank,Dead
40277,9314689823517,1.000000000000,19314689823514,6.000000000000,29314689823511,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-04-03 23:03:16.000,Admin,2018-04-03 23:03:16.000,Admin,2018-04-03 23:03:16.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,175,380,147,90,175,380,900,425,400,690,15400,0,0,0,0,6.000000000000,96.000000000000,1.000000000000,AllBlank,Dead
40278,9314689823524,1.000000000000,19314689823521,6.000000000000,29314689823528,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-04-03 23:03:16.000,Admin,2018-04-03 23:03:16.000,Admin,2018-04-03 23:03:16.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,200,420,283,160,200,420,1700,510,400,450,14210,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
40279,9314689823531,1.000000000000,19314689823538,4.000000000000,29314689823535,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-04-03 23:03:16.000,Admin,2018-04-03 23:03:16.000,Admin,2018-04-03 23:03:16.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,8,365,280,262,75,365,280,1000,240,370,590,12580,0,0,0,0,4.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
